代码,序号,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2932,4696,明德生物,66.13,-1.4,-0.94,58478.0,385438855.16,3.38,67.42,65.15,67.0,67.07,1.13,5.73,1.87,1.97,10329044479.0,6748155568.0,0.02,0.21,2.86,38.78
3038,4697,鑫铂股份,55.51,-1.4,-0.79,21622.0,119798124.25,6.64,57.5,53.76,57.08,56.3,0.61,4.63,44.39,4.52,8063001635.0,2593443187.0,0.0,0.4,-2.82,-9.58
601058,4698,赛轮轮胎,11.24,-1.4,-0.16,159576.0,180891368.0,2.81,11.53,11.21,11.39,11.4,1.01,0.61,24.09,3.07,34433568837.0,29467497178.0,-0.09,-0.09,1.26,-23.22
546,4699,金圆股份,16.15,-1.4,-0.23,215723.0,347694555.43,4.88,16.54,15.74,16.41,16.38,0.51,3.03,259.59,2.46,12609628686.0,11490246492.0,0.0,0.06,10.09,20.43
300573,4700,兴齐眼药,91.16,-1.41,-1.3,15905.0,145212844.28,3.81,93.8,90.28,93.19,92.46,0.85,2.35,33.29,5.48,8030711211.0,6169179160.0,0.01,-0.02,-40.27,-33.17
300118,4701,东方日升,28.66,-1.41,-0.41,255287.0,730766931.73,3.96,29.25,28.1,29.04,29.07,0.66,3.69,25.33,2.84,25561134806.0,19849929184.0,0.28,0.28,5.06,-11.73
605179,4702,一鸣食品,11.18,-1.41,-0.16,29919.0,33291948.0,1.76,11.24,11.04,11.22,11.34,0.9,4.9,-33.85,3.93,4483180000.0,681980000.0,0.0,0.09,0.63,-26.11
2146,4703,荣盛发展,2.79,-1.41,-0.04,312900.0,87404603.94,2.83,2.84,2.76,2.83,2.83,0.71,0.8,-2.69,0.32,12131377144.0,10881757069.0,0.0,-0.36,-7.0,-35.86
2460,4704,赣锋锂业,82.86,-1.42,-1.19,226857.0,1891450250.56,3.31,84.98,82.2,84.8,84.05,0.68,1.88,11.52,5.54,167090020415.0,100027345454.0,-0.04,-0.05,-11.57,-18.62
838275,4705,驱动力,3.48,-1.42,-0.05,324.0,113640.72,2.83,3.56,3.46,3.55,3.53,0.39,0.04,45.37,2.38,557766048.0,309509965.0,0.0,0.0,-18.12,-50.71
2653,4706,海思科,18.76,-1.42,-0.27,13026.0,24533608.86,2.89,19.2,18.65,19.01,19.03,0.57,0.27,144.5,7.12,20178396137.0,8929052185.0,0.05,-0.16,22.06,-7.17
703,4707,恒逸石化,9.02,-1.42,-0.13,127388.0,115488775.99,2.4,9.23,9.01,9.23,9.15,0.73,0.35,9.12,1.19,33069851328.0,32896925074.0,-0.33,-0.33,-19.32,-13.44
301031,4708,中熔电气,166.39,-1.42,-2.4,6106.0,101417852.57,4.32,171.0,163.71,170.32,168.79,0.67,1.49,86.65,14.75,11027901079.0,6833571243.0,0.08,0.41,27.99,9.81
688063,4709,派能科技,413.2,-1.42,-5.96,38367.0,1563528954.0,7.63,421.99,390.0,410.0,419.16,0.83,4.65,121.34,19.88,63981761036.0,34093113819.0,-0.02,-0.36,92.19,110.41
300957,4710,贝泰妮,181.4,-1.42,-2.62,12463.0,225441011.77,3.7,184.8,178.0,184.01,184.02,0.82,0.57,97.26,15.69,76841040000.0,39435219175.0,-0.03,-0.01,-7.97,-5.36
603985,4711,恒润股份,25.6,-1.42,-0.37,67397.0,173587409.0,3.77,26.21,25.23,26.13,25.97,0.63,1.96,132.73,3.37,11285964877.0,8818933760.0,0.04,0.27,14.8,-37.59
300379,4712,东方通,19.3,-1.43,-0.28,103106.0,199085489.8,3.17,19.68,19.06,19.6,19.58,1.06,2.38,-48.87,4.11,8876261688.0,8344412765.0,0.0,-0.21,9.41,-34.44
600266,4713,城建发展,4.13,-1.43,-0.06,293980.0,121379126.0,3.58,4.23,4.08,4.23,4.19,1.5,1.3,-14.17,0.44,9319500288.0,9319500288.0,-0.24,0.24,4.82,-6.14
300533,4714,冰川网络,29.57,-1.43,-0.43,60605.0,179867316.89,4.2,30.45,29.19,29.53,30.0,0.68,5.7,7.51,2.3,4506113160.0,3142020880.0,0.0,-0.1,17.43,47.92
423,4715,东阿阿胶,33.69,-1.43,-0.49,43286.0,146502612.92,3.25,34.57,33.46,34.21,34.18,1.31,0.66,35.74,2.34,22033985582.0,22033985582.0,0.0,-0.06,7.6,-29.94
301089,4716,拓新药业,85.16,-1.44,-1.24,28871.0,247555413.6,4.63,88.5,84.5,86.4,86.4,1.0,9.53,99.25,9.42,10730160000.0,2580937307.0,0.01,0.15,-27.53,6.05
600199,4717,金种子酒,25.4,-1.44,-0.37,122718.0,312744936.0,3.1,26.0,25.2,25.98,25.77,0.77,1.87,-151.67,6.23,16708039330.0,16708039330.0,0.0,0.12,-6.27,50.21
600893,4718,航发动力,45.22,-1.44,-0.66,222199.0,1006002215.0,2.92,46.13,44.79,45.8,45.88,0.95,0.95,92.52,3.19,120538171442.0,105329448766.0,-0.18,-0.24,9.28,-28.6
601088,4719,中国神华,30.66,-1.45,-0.45,238429.0,734539586.0,2.38,31.25,30.51,31.08,31.11,0.62,0.14,7.4,1.65,609168821820.0,505615223700.0,-0.29,-0.2,-4.99,53.45
600720,4720,祁连山,11.57,-1.45,-0.17,116019.0,134555989.0,2.47,11.77,11.48,11.73,11.74,0.9,1.49,8.94,1.07,8981678563.0,8980202289.0,0.0,0.0,-4.46,16.28
688676,4721,金盘科技,28.58,-1.45,-0.42,27674.0,78612681.0,5.31,29.24,27.7,28.66,29.0,0.52,1.45,63.65,4.9,12166506000.0,5449188238.0,0.35,0.39,43.26,-11.93
688665,4722,四方光电,119.05,-1.45,-1.75,3017.0,36371383.0,3.88,123.5,118.81,122.37,120.8,1.2,1.45,58.84,10.21,8333500000.0,2475716180.0,-0.05,0.2,-8.37,-33.11
959,4723,首钢股份,4.08,-1.45,-0.06,173142.0,70762964.38,2.17,4.14,4.05,4.13,4.14,1.11,0.29,9.06,0.65,31905066214.0,24313450116.0,-0.24,0.0,-10.72,-28.8
603392,4724,万泰生物,129.59,-1.45,-1.91,27827.0,361434947.0,3.46,133.45,128.9,131.77,131.5,0.84,1.27,21.8,11.18,117417702661.0,28338831783.0,-0.15,0.14,-0.3,-15.09
839,4725,ST国安,2.71,-1.45,-0.04,187568.0,51123976.27,2.55,2.77,2.7,2.74,2.75,0.74,0.48,-22.3,4.06,10622729414.0,10622729414.0,-0.37,0.0,24.88,1.12
300336,4726,*ST新文,2.03,-1.46,-0.03,765939.0,162787374.44,11.17,2.25,2.02,2.07,2.06,1.51,10.38,-16.05,-3.68,1636647290.0,1497389483.0,-0.49,-0.49,25.31,-47.55
11,4727,深物业A,10.14,-1.46,-0.15,47081.0,47796004.17,2.43,10.32,10.07,10.26,10.29,1.28,0.89,12.05,1.46,6043227993.0,5338462006.0,0.1,0.2,-10.27,-7.65
300393,4728,中来股份,16.87,-1.46,-0.25,346223.0,582927109.12,4.15,17.18,16.47,17.09,17.12,0.66,3.78,39.8,5.02,18382013529.0,15446471071.0,0.0,-0.06,3.12,-11.4
603208,4729,江山欧派,38.45,-1.46,-0.57,12017.0,46376519.0,4.1,39.61,38.01,39.09,39.02,0.94,0.88,22.53,2.73,5251699517.0,5251699517.0,0.0,0.23,0.81,-19.81
600801,4730,华新水泥,17.45,-1.47,-0.26,160657.0,276774870.0,5.14,17.82,16.91,17.73,17.71,1.41,1.18,11.53,1.39,36585667470.0,23764803470.0,0.93,1.1,-0.8,-4.64
603878,4731,武进不锈,8.7,-1.47,-0.13,66018.0,57447422.0,4.08,8.97,8.61,8.94,8.83,0.45,1.65,21.15,1.42,3486601978.0,3486601978.0,-0.11,0.12,31.82,29.27
600381,4732,青海春天,11.37,-1.47,-0.17,71400.0,81118733.0,3.21,11.6,11.23,11.54,11.54,0.65,1.22,-68.2,3.77,6674880625.0,6674880625.0,-0.09,0.0,-18.38,34.88
2864,4733,盘龙药业,33.36,-1.48,-0.5,25575.0,85648487.0,2.72,34.12,33.2,33.87,33.86,1.14,4.62,32.22,3.52,2891311200.0,1844803430.0,0.0,0.15,-14.4,7.09
301073,4734,君亭酒店,55.21,-1.48,-0.83,18149.0,100512243.78,5.41,57.13,54.1,56.14,56.04,0.79,6.01,226.44,14.48,6669920100.0,1667480025.0,0.55,-0.07,12.08,144.83
3011,4735,海象新材,25.92,-1.48,-0.39,49491.0,127796242.82,3.34,26.35,25.47,26.04,26.31,0.92,9.1,17.88,1.98,2661361920.0,1408906716.0,-0.04,-0.12,32.52,-23.47
960,4736,锡业股份,13.27,-1.48,-0.2,272083.0,360644075.17,1.78,13.39,13.15,13.28,13.47,1.18,1.63,7.28,1.34,22144662549.0,22144662549.0,-0.15,0.08,-25.03,-31.67
300715,4737,凯伦股份,13.26,-1.49,-0.2,16280.0,21681991.0,3.86,13.67,13.15,13.54,13.46,1.08,0.59,118.6,1.99,5103901667.0,3685432726.0,-0.15,-0.15,1.69,-26.0
2478,4738,常宝股份,5.95,-1.49,-0.09,829669.0,490619540.6,4.47,6.07,5.8,5.99,6.04,2.63,14.26,14.94,1.23,5370205737.0,3462558048.0,1.54,1.54,-7.32,40.0
300997,4739,欢乐家,11.85,-1.5,-0.18,40493.0,47872429.51,2.99,12.03,11.67,11.93,12.03,1.16,4.5,32.16,4.36,5332500000.0,1066500000.0,0.17,0.25,-1.74,-31.22
2905,4740,金逸影视,7.9,-1.5,-0.12,169027.0,137063776.4,8.1,8.5,7.85,8.27,8.02,1.09,4.84,-7.57,9.39,2972928000.0,2760576000.0,0.0,-0.63,12.38,4.77
504,4741,南华生物,13.78,-1.5,-0.21,21844.0,30003117.4,4.93,14.19,13.5,14.0,13.99,0.73,0.7,990.69,228.29,4293488356.0,4281076710.0,0.36,0.29,-10.81,-25.91
601899,4742,紫金矿业,8.52,-1.5,-0.13,1566370.0,1337387726.0,1.73,8.65,8.5,8.62,8.65,0.89,0.76,8.88,2.9,224325740285.0,174614687573.0,-0.12,-0.12,-16.39,-10.32
799,4743,酒鬼酒,143.7,-1.51,-2.2,38504.0,553692753.01,2.21,146.2,142.98,145.8,145.9,0.67,1.18,32.52,12.22,46692294426.0,46692294426.0,0.01,0.03,-13.84,-31.96
2884,4744,凌霄泵业,18.91,-1.51,-0.29,15082.0,28558458.66,2.81,19.35,18.81,19.21,19.2,0.71,0.55,14.38,3.34,6763776245.0,5159637541.0,0.05,0.16,-6.98,-29.89
600031,4745,三一重工,15.61,-1.51,-0.24,454176.0,708412518.0,2.46,15.88,15.49,15.83,15.85,0.87,0.53,25.17,2.11,132580194788.0,132580194788.0,0.0,0.0,-7.14,-30.16
603706,4746,东方环宇,16.24,-1.52,-0.25,36427.0,58813776.0,5.58,16.7,15.78,16.51,16.49,0.38,1.92,18.83,2.02,3075575275.0,3075575275.0,0.12,0.12,3.64,16.08
2001,4747,新 和 成,22.08,-1.52,-0.34,185343.0,410501666.0,2.68,22.6,22.0,22.54,22.42,0.49,0.61,15.41,3.09,68247234420.0,67444092040.0,0.0,0.18,-1.65,-12.9
600057,4748,厦门象屿,9.09,-1.52,-0.14,122661.0,111799547.0,2.71,9.3,9.05,9.25,9.23,0.71,0.57,7.5,1.53,20489714342.0,19415802471.0,-0.22,-0.11,3.77,13.91
605300,4749,佳禾食品,14.28,-1.52,-0.22,18862.0,26740560.0,3.17,14.49,14.03,14.49,14.5,0.8,3.28,84.96,2.95,5712142800.0,822184152.0,0.21,0.35,-2.59,-33.3
688617,4750,惠泰医疗,194.97,-1.52,-3.01,6981.0,138004816.0,5.57,204.11,193.08,196.96,197.98,1.41,1.58,40.91,6.9,12998649900.0,8640628013.0,0.5,0.0,-3.37,-30.12
600328,4751,中盐化工,17.38,-1.53,-0.27,127525.0,222122516.0,3.68,17.92,17.27,17.9,17.65,0.63,2.28,6.04,1.92,16878356576.0,9726049956.0,0.06,0.06,-26.67,9.03
603707,4752,健友股份,17.36,-1.53,-0.27,44649.0,77612176.0,3.74,17.83,17.17,17.68,17.63,1.15,0.28,22.86,4.86,28072417747.0,28029950638.0,0.23,0.06,-19.56,-46.07
600508,4753,上海能源,17.23,-1.54,-0.27,207304.0,359945372.0,3.66,17.75,17.11,17.31,17.5,0.51,2.87,4.03,1.03,12452431140.0,12452431140.0,0.0,0.06,-21.57,54.67
2314,4754,南山控股,3.82,-1.55,-0.06,266498.0,101894412.0,3.61,3.92,3.78,3.92,3.88,0.83,1.99,-39.5,1.1,10343729200.0,5111730284.0,0.0,0.0,-7.28,22.44
2190,4755,成飞集成,26.05,-1.55,-0.41,26086.0,68184774.62,1.93,26.46,25.95,26.3,26.46,0.97,0.73,173.63,1.72,9344899385.0,9344899385.0,-0.04,0.23,-3.38,-22.75
600758,4756,辽宁能源,4.44,-1.55,-0.07,257374.0,114762042.0,2.88,4.53,4.4,4.51,4.51,0.59,1.95,11.84,1.08,5869757229.0,5864100669.0,-0.22,-0.22,-17.16,16.84
603659,4757,璞泰来,62.09,-1.57,-0.99,79030.0,490569102.0,3.15,63.5,61.51,63.0,63.08,1.23,0.57,30.94,7.38,86361209367.0,86071317863.0,0.16,0.24,-12.27,-22.44
1202,4758,炬申股份,16.27,-1.57,-0.26,134679.0,224875581.14,7.2,17.25,16.06,16.96,16.53,3.57,33.48,45.2,3.09,2095576000.0,654411940.0,0.18,0.18,14.58,-9.76
300029,4759,ST天龙,10.01,-1.57,-0.16,95440.0,97338009.03,5.9,10.55,9.95,10.3,10.17,0.67,4.76,30.64,41.35,2007070065.0,2007070065.0,0.0,0.0,40.99,46.77
2349,4760,精华制药,11.85,-1.58,-0.19,140046.0,166704321.91,2.74,12.13,11.8,11.98,12.04,0.87,1.73,37.08,4.16,9648043760.0,9613689437.0,0.0,0.34,-22.9,5.61
300261,4761,雅本化学,11.84,-1.58,-0.19,181946.0,215862423.58,2.41,12.05,11.76,12.03,12.03,0.95,1.92,43.6,4.94,11405584137.0,11242613712.0,0.0,0.17,-18.63,-38.2
600418,4762,江淮汽车,14.95,-1.58,-0.24,734171.0,1098165675.0,3.95,15.32,14.72,15.31,15.19,0.73,3.88,-22.93,2.25,32650946375.0,28305016149.0,0.0,-0.2,21.74,-13.93
300470,4763,中密控股,37.25,-1.59,-0.6,13209.0,49372834.5,2.91,38.05,36.95,37.85,37.85,0.93,0.67,25.73,3.38,7754380068.0,7329685219.0,-0.03,0.0,1.22,-15.67
300763,4764,锦浪科技,228.77,-1.59,-3.69,64303.0,1462765305.2,7.03,235.57,219.22,235.46,232.46,1.22,2.19,106.67,31.81,84951457290.0,67279066527.0,0.29,0.14,39.17,48.2
2645,4765,华宏科技,18.5,-1.6,-0.3,79721.0,147228012.09,4.31,19.0,18.19,18.93,18.8,1.45,1.68,13.88,2.79,10766097163.0,8780446376.0,-0.11,-0.11,-12.74,-23.87
2991,4766,甘源食品,57.07,-1.6,-0.93,6613.0,37895042.08,3.34,58.44,56.5,57.67,58.0,0.78,1.82,64.71,3.76,5319827475.0,2078485748.0,-0.04,0.12,2.06,-24.12
403,4767,派林生物,20.86,-1.6,-0.34,44658.0,93482390.22,4.06,21.48,20.62,21.16,21.2,0.67,0.74,34.56,2.35,15277031707.0,12582229269.0,-0.05,-0.14,6.7,-25.42
831445,4768,龙竹科技,7.96,-1.61,-0.13,1581.0,1260366.73,3.09,8.1,7.85,8.0,8.09,1.89,0.17,17.01,2.98,1178318999.0,722191967.0,1.4,0.76,-24.19,-45.89
603898,4769,好莱客,10.98,-1.61,-0.18,10970.0,12120389.0,3.94,11.35,10.91,11.13,11.16,0.83,0.35,13.65,1.3,3417824414.0,3417824414.0,0.27,-0.27,14.26,-9.93
605507,4770,国邦医药,24.39,-1.61,-0.4,35120.0,86051675.0,2.99,24.98,24.24,24.75,24.79,0.65,1.97,13.77,2.03,13629705165.0,4354577503.0,0.21,0.21,3.96,-14.81
300129,4771,泰胜风能,7.92,-1.61,-0.13,98487.0,77860387.11,3.35,8.08,7.81,8.05,8.05,0.6,1.7,36.89,1.92,7404401917.0,4588647117.0,0.25,0.25,8.34,-13.73
603896,4772,寿仙谷,36.31,-1.63,-0.6,14129.0,51759469.0,4.25,37.66,36.09,36.95,36.91,0.75,0.72,43.65,4.4,7160259090.0,7160259090.0,0.0,-0.11,-4.9,-18.04
603669,4773,灵康药业,6.04,-1.63,-0.1,30366.0,18387719.0,2.44,6.14,5.99,6.09,6.14,0.86,0.42,60.7,3.35,4356215489.0,4356215489.0,0.17,0.17,-0.17,-38.93
401,4774,冀东水泥,9.06,-1.63,-0.15,123174.0,111761221.72,2.82,9.27,9.01,9.26,9.21,1.08,0.8,10.55,0.79,24083413585.0,14018525044.0,0.0,0.11,-14.2,-19.18
688349,4775,三一重能,39.15,-1.63,-0.65,63945.0,250168048.0,5.8,40.5,38.19,40.2,39.8,0.87,4.75,28.87,4.46,46071160742.0,5275708519.0,0.08,0.31,31.38,31.38
688239,4776,航宇科技,72.02,-1.64,-1.2,8813.0,64059341.0,5.5,75.62,71.59,72.5,73.22,0.52,0.87,53.85,9.06,10082800000.0,7274685249.0,-0.25,0.01,29.07,5.96
2594,4777,比亚迪,282.0,-1.64,-4.7,161662.0,4561284361.67,4.01,289.6,278.1,288.7,286.7,0.88,1.39,114.17,8.5,820942285110.0,328463618328.0,0.11,0.17,-19.13,5.22
300268,4778,佳沃食品,26.39,-1.64,-0.44,32561.0,85979892.0,3.91,27.08,26.03,26.56,26.83,0.64,2.44,14.83,-10.93,4597138000.0,3525392097.0,-0.19,0.3,-17.27,42.34
600782,4779,新钢股份,4.19,-1.64,-0.07,401588.0,169209058.0,2.58,4.27,4.16,4.27,4.26,1.11,1.26,4.7,0.5,13360748096.0,13360748096.0,0.0,0.0,-21.09,-12.34
688778,4780,厦钨新能,111.76,-1.65,-1.87,13286.0,148715848.0,4.71,115.85,110.5,110.79,113.63,0.69,1.41,31.54,4.4,33589547908.0,10550853005.0,0.17,0.18,16.39,8.66
600803,4781,新奥股份,19.4,-1.67,-0.33,93081.0,180227671.0,5.17,20.08,19.06,19.9,19.73,0.47,0.64,19.58,3.21,60114054576.0,28344163797.0,0.41,0.21,7.3,7.48
600048,4782,保利发展,17.02,-1.68,-0.29,647454.0,1099681317.0,3.81,17.41,16.75,17.35,17.31,1.13,0.54,9.41,1.13,203736946974.0,203736946974.0,0.12,-0.23,13.85,13.09
600361,4783,华联综超,7.6,-1.68,-0.13,82515.0,62965888.0,5.17,7.86,7.46,7.69,7.73,1.24,1.24,-37.95,2.65,5060140177.0,5060140177.0,-0.26,0.13,31.49,32.17
300298,4784,三诺生物,27.46,-1.68,-0.47,25746.0,70965416.46,5.19,28.5,27.05,28.5,27.93,0.85,0.56,36.94,5.66,15508557701.0,12518109934.0,-0.11,-0.11,41.99,-7.57
603963,4785,大理药业,15.19,-1.68,-0.26,71242.0,108761255.0,3.88,15.65,15.05,15.2,15.45,1.17,3.24,-196.52,8.13,3337243000.0,3337243000.0,0.0,0.0,4.9,71.83
600196,4786,复星医药,40.21,-1.69,-0.69,156926.0,634917391.0,2.05,40.97,40.13,40.8,40.9,1.03,0.78,34.69,2.52,107346836034.0,80860622989.0,-0.02,-0.02,-4.69,-16.89
2062,4787,宏润建设,5.81,-1.69,-0.1,214376.0,124691345.8,2.71,5.91,5.75,5.85,5.91,0.83,2.22,20.15,1.6,6405525000.0,5613517071.0,-0.17,-0.17,-11.3,46.72
601225,4788,陕西煤业,23.11,-1.7,-0.4,521921.0,1204713030.0,3.66,23.54,22.68,23.4,23.51,0.75,0.54,4.55,2.3,224051450000.0,224051450000.0,-0.17,-0.09,15.84,113.0
603259,4789,药明康德,86.25,-1.71,-1.5,210833.0,1818358447.0,3.07,88.19,85.5,87.88,87.75,1.01,0.82,27.51,6.06,255062006839.0,220672456260.0,-0.02,0.0,-16.12,-26.94
600522,4790,中天科技,23.0,-1.71,-0.4,502631.0,1158797456.0,6.07,23.69,22.27,23.49,23.4,0.69,1.47,21.52,2.79,78497841996.0,78497841996.0,-0.22,-0.26,23.79,36.42
688408,4791,中信博,106.33,-1.71,-1.85,25016.0,267068551.0,7.68,111.54,103.23,110.99,108.18,0.65,3.42,-6046.42,5.9,14430626988.0,7766635714.0,0.08,-0.18,27.8,-39.75
300725,4792,药石科技,80.4,-1.71,-1.4,18885.0,151784952.54,4.33,83.0,79.46,82.07,81.8,0.71,1.16,52.43,6.92,16052510918.0,13114957666.0,0.36,0.44,-9.95,-43.41
605016,4793,百龙创园,25.71,-1.72,-0.45,11127.0,28785710.0,3.02,26.45,25.66,26.16,26.16,0.72,1.25,29.09,3.59,4564039200.0,2293897620.0,0.0,0.04,-5.23,2.76
601388,4794,怡球资源,4.57,-1.72,-0.08,702829.0,320615415.0,4.73,4.68,4.46,4.59,4.65,0.63,3.49,18.58,2.52,10060589693.0,9215688578.0,-0.44,-0.22,25.21,4.58
300122,4795,智飞生物,97.05,-1.72,-1.7,107971.0,1058800223.31,4.64,100.78,96.2,99.0,98.75,0.82,1.17,20.82,7.6,155280000000.0,89812717039.0,-0.09,0.09,7.76,-21.73
2508,4796,老板电器,25.0,-1.73,-0.44,66112.0,165585730.84,2.2,25.45,24.89,25.31,25.44,0.82,0.71,16.4,2.67,23725601250.0,23424269525.0,0.0,0.0,-12.0,-29.62
600340,4797,华夏幸福,2.83,-1.74,-0.05,264583.0,75096333.0,2.08,2.88,2.82,2.87,2.88,0.92,0.68,-10.29,2.67,11075828568.0,11018194825.0,0.0,-0.35,-10.44,-21.39
603063,4798,禾望电气,31.68,-1.74,-0.56,71333.0,225688314.0,4.31,32.4,31.01,32.13,32.24,0.41,1.62,61.69,4.19,13925334773.0,13925334773.0,0.0,0.28,5.85,-21.27
603833,4799,欧派家居,127.71,-1.74,-2.26,15796.0,201057918.0,4.99,131.49,125.01,130.36,129.97,0.77,0.26,38.2,5.37,77794795279.0,77794795279.0,-1.69,-1.18,8.0,-12.38
603369,4800,今世缘,43.51,-1.74,-0.77,79589.0,346686420.0,2.55,44.3,43.17,44.2,44.28,0.88,0.63,16.87,5.36,54583295000.0,54583295000.0,0.0,-0.09,-8.8,-19.14
603939,4801,益丰药房,52.27,-1.75,-0.93,23899.0,125802602.0,4.08,54.17,52.0,53.25,53.2,1.05,0.33,32.58,4.79,37561730587.0,37561730587.0,0.1,0.23,11.05,-4.63
603606,4802,东方电缆,74.08,-1.75,-1.32,74900.0,553611804.0,5.58,76.0,71.79,75.6,75.4,0.81,1.09,48.78,10.07,50945954461.0,50945954461.0,-0.56,0.0,27.72,45.8
2603,4803,以岭药业,21.8,-1.76,-0.39,242512.0,529468669.14,2.34,22.16,21.64,22.1,22.19,0.98,1.76,17.37,3.79,36421377197.0,29996588431.0,0.0,0.0,-2.11,12.95
2761,4804,浙江建投,23.42,-1.76,-0.42,98154.0,230929032.0,2.64,23.93,23.3,23.6,23.84,0.85,1.99,18.8,4.15,25324985095.0,11536606189.0,0.0,0.0,-27.96,219.95
929,4805,兰州黄河,8.92,-1.76,-0.16,83704.0,75402936.75,5.07,9.27,8.81,9.05,9.08,0.96,4.51,36.2,2.39,1657032720.0,1656927669.0,0.11,0.11,11.5,-9.07
301080,4806,百普赛斯,157.36,-1.77,-2.83,3198.0,50553080.0,2.78,160.57,156.11,159.99,160.19,0.54,1.6,57.81,5.12,12588800000.0,3147200000.0,0.08,0.08,4.06,-24.93
757,4807,浩物股份,4.42,-1.78,-0.08,217299.0,96153862.45,3.33,4.5,4.35,4.48,4.5,0.9,4.25,120.08,1.57,2829709990.0,2259359634.0,-0.67,-0.67,11.06,-4.54
300370,4808,*ST安控,2.76,-1.78,-0.05,122888.0,34000612.0,4.27,2.85,2.73,2.78,2.81,0.7,1.31,-8.77,-51.91,2641723909.0,2597995772.0,-0.36,0.36,18.45,23.21
603733,4809,仙鹤股份,25.78,-1.79,-0.47,19195.0,49755768.0,4.46,26.7,25.53,26.55,26.25,1.03,0.27,25.69,2.91,18199976077.0,18199976077.0,0.0,0.16,18.53,-36.28
90,4810,天健集团,5.47,-1.8,-0.1,245812.0,134791292.14,2.15,5.58,5.46,5.55,5.57,1.17,1.32,4.0,1.02,10220943524.0,10219853123.0,-0.36,0.0,-15.46,-1.26
600486,4811,扬农化工,113.13,-1.8,-2.07,27994.0,318044353.0,2.8,116.0,112.77,115.32,115.2,0.64,0.9,11.57,4.24,35058863349.0,35058863349.0,0.0,0.03,-22.21,-13.34
835985,4812,海泰新能,10.92,-1.8,-0.2,28471.0,31229401.61,3.96,11.26,10.82,11.2,11.12,0.5,2.41,47.57,3.0,3291319755.0,1292153543.0,-0.09,0.0,-20.7,17.42
688265,4813,南模生物,50.95,-1.81,-0.94,1368.0,7014421.0,3.43,52.46,50.68,51.15,51.89,1.52,0.74,406.64,2.22,3972240987.0,944806355.0,0.3,0.1,-15.07,-27.0
300146,4814,汤臣倍健,17.87,-1.81,-0.33,122615.0,219613302.12,2.86,18.26,17.74,18.13,18.2,0.95,1.09,14.49,2.93,30384517595.0,20183278487.0,0.0,0.06,-8.92,-31.95
402,4815,金 融 街,5.39,-1.82,-0.1,204129.0,110192696.55,2.37,5.49,5.36,5.47,5.49,1.17,0.68,7.01,0.42,16110332199.0,16104398504.0,0.0,0.19,-6.1,-4.26
601908,4816,京运通,8.07,-1.82,-0.15,569778.0,461577498.0,4.01,8.34,8.01,8.16,8.22,0.42,2.36,25.09,1.74,19485845088.0,19485845088.0,0.0,0.12,22.09,-11.42
300463,4817,迈克生物,17.72,-1.83,-0.33,111157.0,197475988.51,3.1,18.15,17.59,18.09,18.05,1.22,2.24,13.37,1.81,10852961135.0,8777598155.0,-0.11,-0.11,-5.84,-38.3
707,4818,双环科技,10.68,-1.84,-0.2,135378.0,145268189.51,3.58,10.97,10.58,10.89,10.88,0.61,2.92,4.81,4.47,4957076770.0,4957076770.0,-0.09,-0.09,-32.15,45.5
2120,4819,韵达股份,17.6,-1.84,-0.33,195708.0,346918196.98,3.63,18.15,17.5,18.05,17.93,0.87,0.7,46.74,3.11,51079837600.0,49545573018.0,-0.11,-0.28,0.86,-13.77
300569,4820,天能重工,11.17,-1.85,-0.21,148643.0,165082835.09,5.18,11.46,10.87,11.37,11.38,0.62,2.44,38.1,2.4,9024539251.0,6791920444.0,0.18,0.18,21.28,-24.48
2187,4821,广百股份,7.44,-1.85,-0.14,30161.0,22419821.42,2.51,7.56,7.37,7.55,7.58,1.2,0.58,-117.29,1.28,5238049654.0,3847305587.0,0.4,0.27,-10.79,-10.47
835174,4822,五新隧装,10.09,-1.85,-0.19,340.0,344601.92,2.24,10.26,10.03,10.04,10.28,0.49,0.12,10.2,1.67,908187965.0,291654830.0,-0.69,-0.69,-10.63,-54.32
603219,4823,富佳股份,20.71,-1.85,-0.39,32846.0,67717656.0,5.73,21.29,20.08,20.92,21.1,0.82,8.01,27.76,6.45,8304710000.0,849110000.0,-0.1,-0.05,23.57,6.81
600885,4824,宏发股份,36.59,-1.85,-0.69,51815.0,189998305.0,2.92,37.39,36.3,37.08,37.28,1.05,0.5,30.73,5.86,38151403716.0,38151403716.0,-0.41,-0.19,-4.26,-30.98
601633,4825,长城汽车,31.65,-1.86,-0.6,238697.0,757107256.0,3.78,32.47,31.25,32.31,32.25,0.64,0.39,25.88,4.18,289869571851.0,194042514048.0,0.06,-0.13,-13.34,-34.7
2940,4826,昂利康,37.88,-1.87,-0.72,11838.0,44979827.53,3.55,38.9,37.53,38.79,38.6,1.05,1.34,22.97,2.6,3634465504.0,3338042723.0,0.0,0.0,1.23,5.13
756,4827,新华制药,17.86,-1.87,-0.34,179197.0,322577581.24,5.71,18.72,17.68,18.24,18.2,1.19,4.11,30.76,3.14,11959542417.0,7792902379.0,0.11,0.17,-35.17,61.78
